id,title,company,job_location,job_state,date,site,job_description,salary,url,applied,search_term,skills,skills_by_category,priority,status,category,inserted_at,last_verified,user_id
392d330a-b16f-43ee-8e82-5922d6201ddc,"Senior Software Engineer - Developer Tools, Poe (Remote)",Quora,"Work From Home, KY (Remote)","work from home, ky (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3R25M62GGNS3KL2QC9,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:15:01.150590,,
0d42f995-c87a-4140-bb3f-a38cad2a68c1,Senior Frontend Developer - Remote,Saga.xyz,"Los Altos, CA (Remote)","los altos, ca (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3T0SL6LXJF11R4QPV6,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:15:06.830686,,
51bf8576-9772-49a7-a02a-f099c59bf710,Front-End Developer,Nebulon Dynamics Limited,"Work From Home, IN (Remote)","work from home, in (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3S50L6R369GT1PRW67,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:15:12.575976,,
8831bbe4-96db-4459-9f8e-fd171ea9e193,"Senior iOS Developer, Code:",CellTrust Corporation,"Work From Home, AZ (Remote)","work from home, az (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3S8DN6D85TSHF7TJXM,False,react developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:15:18.276584,,
c9d80fe7-012a-4256-9c71-37c9ea9c370c,Software Developer II (Remote),Emerald Resource Group,"Work From Home, OH (Remote)","work from home, oh (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3P63V623ZDC7M2D07G,False,vue.js developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:15:30.022677,,
7ee548b0-f1cb-422e-bb5b-3833e268e95c,Software Developer - Senior,Varite,"Work From Home, AL (Remote)","work from home, al (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3M75T758YLV36QCPFX,False,vue.js developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:15:35.695032,,
408f9905-57a9-4c41-8ac2-d4d86e0e8e91,Senior Software Developer,Pearson,"Work From Home, IN (Remote)","work from home, in (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3Q8G96HJCTWP81S8GB,False,vue.js developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:15:41.404946,,
20fce00a-003b-4f03-962b-384d8d65f80c,Software Developer - GOLANG,Rincon Research Corporation,"Work From Home, AZ (Remote)","work from home, az (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3N4D36CKR2PBT9SM34,False,vue.js developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:15:47.107107,,
1a0399cc-d866-416d-a42b-253e297a338e,SharePoint developer / UI developer- 1 year REMOTE contract- MUST BE CURRENTLY IN THE EASTERN T[...],Itlearn360,"Raleigh, NC (Remote)","raleigh, nc (remote)",2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3S72G6766JBSSNM3F7,False,vue.js developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:15:52.762724,,
7149ec4b-6f94-4c5a-964a-66006e22e07f,Freelance Junior Front-End Developer (remote),DigitalHire,USA (Remote),usa (remote),2025-07-16,CareerBuilder,Description not available,N/A,https://www.careerbuilder.com/job/J3V70C6MYZQGZXCPGPF,False,vue.js developer,"['ava', 'r']","{'Languages & Scripting': ['r'], 'Testing & QA': ['ava']}",0,new,,2025-07-16T20:15:58.453260,,
