id,title,company,job_location,job_state,date,site,job_description,salary,url,applied,search_term,skills,skills_by_category,priority,status,category,inserted_at,last_verified,user_id
55cb34e6-52ae-432b-b9b6-0d529ead8ed7,React/React Native,CyberTec,"Work From Home, WA (Remote)","work from home, wa (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3M4HS75XFJNL8GS11B,False,react developer,[],{},0,new,,2025-07-16 20:27:46.887114,,
2527d794-138f-4973-9cbb-80d0b4d63b5a,Sr. React Native Engineer,Intellisoft Technologies,"Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3Q39R77MJ0Y59X01NL,False,react developer,[],{},0,new,,2025-07-16 20:27:51.544697,,
3eddc154-41dd-4795-a17b-a5c610dc456a,React Software Engineer,Ringside Talent Acquisition Partners,"Work From Home, OH (Remote)","work from home, oh (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P3WL63MDS0BGLJBSR,False,react developer,[],{},0,new,,2025-07-16 20:27:56.248430,,
3807dd60-9cce-49a4-9460-3425b8d6889a,Senior .Net developer with React (Remote),Cognizant,"Duluth, GA (Remote)","duluth, ga (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3V37S776Z1MTG7QKL1,False,react developer,[],{},0,new,,2025-07-16 20:28:01.048070,,
97a3a9ed-a77c-4b22-b4aa-737f3a8dda94,Frontend Engineer React,Nacelle,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P1Y45YSX0K43DSHSK,False,react developer,[],{},0,new,,2025-07-16 20:28:05.764925,,
efc7fccd-7c36-47da-972a-0fa5ee7fa1e3,Senior Front End Engineer - React,Facet LLC,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3R7296WN6YXG3H98QH,False,react developer,[],{},0,new,,2025-07-16 20:28:10.495507,,
eb8c1dd1-2241-4a5e-a91b-231539957fc3,"Senior Software Engineer (Remote) - React, Node",ECP,"Chicago, IL (Remote)","chicago, il (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3V3SM6FLLQX0196RM8,False,react developer,[],{},0,new,,2025-07-16 20:28:15.180626,,
1be43745-61d8-42dc-a6ba-f89f4ab05d78,Senior Frontend Engineer - TypeScript / React / GIS / Spatial Data (Washington/Remote),Attis,"Washington, DC (Remote)","washington, dc (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3W2YQ615WNGDHMCTSX,False,react developer,[],{},0,new,,2025-07-16 20:28:19.976060,,
de313b17-d74e-4825-ba71-8d37d58bf85a,UI/Frontend Tech stack (React | Angular and Node JS),Tekfortune Inc,"Work From Home, TX (Remote)","work from home, tx (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S44369QZDR6YMHHKZ,False,react developer,[],{},0,new,,2025-07-16 20:28:24.694277,,
282309b4-428a-41dd-9622-c60d04ae72ce,Senior React Engineer,ZipRecruiter,"Work From Home, AL (Remote)","work from home, al (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S4976K40FTD8BRXCP,False,react developer,[],{},0,new,,2025-07-16 20:28:29.376373,,
a89eab6f-ec84-419a-9d9d-95b35206c3fe,Senior Full-Stack Engineer (React / .NET / Live Streaming eCommerce),Jatango LLC,"Work From Home, OH (Remote)","work from home, oh (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P8CQ659FJ31J15WL0,False,react developer,[],{},0,new,,2025-07-16 20:28:34.124843,,
9813b7be-377a-4880-b6e6-a6b836ea4f7a,React Native Engineer @ 100% Remote,Saxon Global,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3Q7VZ6T6942XLYJXPY,False,react developer,[],{},0,new,,2025-07-16 20:28:38.864145,,
09dedb74-35e2-433b-9075-1319e6e5410d,Python Developer,Emonics LLC,"Work From Home, MI (Remote)","work from home, mi (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3Q7DR6P0C5QC60JD24,False,react developer,[],{},0,new,,2025-07-16 20:28:43.616546,,
876ced7c-f914-4173-ab47-a0096bda6878,Full Stack Developer - Remote,Jobot,"Work From Home, IL (Remote)","work from home, il (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3N27M73SCR2XVYKY0Q,False,react developer,[],{},0,new,,2025-07-16 20:28:48.331763,,
8474da97-b4ec-4315-abed-674dc8c2056e,Senior Dotnet Developer,Kasmo Global,"Work From Home, OH (Remote)","work from home, oh (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3R7PW77GTNBKJKZNNL,False,react developer,[],{},0,new,,2025-07-16 20:28:52.981345,,
681744d4-64f7-47e2-b657-3f16b7c97e0b,NetSuite Developer,Pyramid Consulting,"Work From Home, IN (Remote)","work from home, in (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P4VP5XLK3Y7VRT8QB,False,react developer,[],{},0,new,,2025-07-16 20:28:57.668623,,
0d73c11d-7756-47c1-9f8a-24e9c4e4cbdc,"Technical Lead - Node, React, Azure (Remote Work Available)",OneRail,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P54B631L13PRDR8W3,False,react developer,[],{},0,new,,2025-07-16 20:29:02.404067,,
e207084f-3ba5-4d60-a242-9baad2cd2635,"Senior iOS Developer, Code:",CellTrust Corporation,"Work From Home, AZ (Remote)","work from home, az (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S8DN6D85TSHF7TJXM,False,react developer,[],{},0,new,,2025-07-16 20:29:07.135805,,
d06d711e-2700-441f-9dd0-4e93e06c43f5,"Senior Software Engineer - Developer Tools, Poe (Remote)",Quora,"Work From Home, KY (Remote)","work from home, ky (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3R25M62GGNS3KL2QC9,False,react developer,[],{},0,new,,2025-07-16 20:29:11.822358,,
8c0e9361-26ab-428c-8c4c-44965a468ec4,Senior Frontend Developer - Remote,Saga.xyz,"Los Altos, CA (Remote)","los altos, ca (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T0SL6LXJF11R4QPV6,False,react developer,[],{},0,new,,2025-07-16 20:29:16.553274,,
e31e894c-641b-4788-9876-9a2cc0459f85,Front-End Developer,Nebulon Dynamics Limited,"Work From Home, IN (Remote)","work from home, in (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S50L6R369GT1PRW67,False,react developer,[],{},0,new,,2025-07-16 20:29:21.284049,,
1f4de8bf-b59b-41ad-a553-bf59c6f0ad3a,Software Developer II (Remote),Emerald Resource Group,"Work From Home, OH (Remote)","work from home, oh (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3P63V623ZDC7M2D07G,False,vue.js developer,[],{},0,new,,2025-07-16 20:29:29.537033,,
6d26f044-32bf-4bca-a152-fb77589e0415,Software Developer - Senior,Varite,"Work From Home, AL (Remote)","work from home, al (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3M75T758YLV36QCPFX,False,vue.js developer,[],{},0,new,,2025-07-16 20:29:34.237446,,
8aa1a4bf-b4a0-463c-b5d2-d2f8a88a5000,Senior Software Developer,Pearson,"Work From Home, IN (Remote)","work from home, in (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3Q8G96HJCTWP81S8GB,False,vue.js developer,[],{},0,new,,2025-07-16 20:29:38.992391,,
ed42a4b8-2c3e-4442-b75d-cca8d339b9c5,Software Developer - GOLANG,Rincon Research Corporation,"Work From Home, AZ (Remote)","work from home, az (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3N4D36CKR2PBT9SM34,False,vue.js developer,[],{},0,new,,2025-07-16 20:29:43.743962,,
2a50ca1c-ea28-481c-8098-b066e2005c75,SharePoint developer / UI developer- 1 year REMOTE contract- MUST BE CURRENTLY IN THE EASTERN T[...],Itlearn360,"Raleigh, NC (Remote)","raleigh, nc (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S72G6766JBSSNM3F7,False,vue.js developer,[],{},0,new,,2025-07-16 20:29:48.409722,,
c47d2e8a-511b-41e7-9bff-26e7fe7b1b3c,Freelance Junior Front-End Developer (remote),DigitalHire,USA (Remote),usa (remote),2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3V70C6MYZQGZXCPGPF,False,vue.js developer,[],{},0,new,,2025-07-16 20:29:53.170037,,
ae42f8c9-e0c9-473c-bd31-f9076957098c,Lead Software Developer – Full Stack (Python) – North America (Remote),Ignite Talent Solutions,"Waterloo, IA (Remote)","waterloo, ia (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3T5RG66L45VF2P1G1Q,False,vue.js developer,[],{},0,new,,2025-07-16 20:29:57.904448,,
0ba5f712-0892-40c9-bce4-7d6e9b91d6a8,"REMOTE Lead Frontend Engineer - WebGL, GIS",CyberCoders,"Beverly Hills, CA (Remote)","beverly hills, ca (remote)",2025-07-16,CareerBuilder,,N/A,https://www.careerbuilder.com/job/J3S7YD6ZRD0CH7LYFTP,False,vue.js developer,[],{},0,new,,2025-07-16 20:30:02.667538,,
